marca,modelo,precio,kilometraje,year,combustible,ciudad,cat_combustible,antiguedad_auto,uso_anual_estimado,es_ecologico,categoria_precio,rango_kilometraje,tipo_marca,segmento_depreciacion
subaru,Outback,9990000.0,245000.0,2017,bencina,puerto montt,0,9,27222.222222222223,0,bajo,alto,general,alta depreciacion
hyundai,Porter,10580000.0,154420.0,2018,diesel,la reina,1,8,19302.5,0,medio,alto,general,alta depreciacion
chevrolet,Silverado,23500000.0,147200.0,2018,bencina,puerto montt,0,8,18400.0,0,alto,alto,general,alta depreciacion
dodge,Journey,8490000.0,118500.0,2019,bencina,puerto montt,0,7,16928.571428571428,0,bajo,alto,general,depreciacion media
opel,Crossland X,8980000.0,61000.0,2019,diesel,providencia,1,7,8714.285714285714,0,bajo,medio,general,depreciacion media
peugeot,301,8500000.0,47000.0,2020,bencina,providencia,0,6,7833.333333333333,0,bajo,medio,general,depreciacion media
ford,Ranger,13980000.0,115000.0,2021,diesel,providencia,1,5,23000.0,0,medio,alto,general,depreciacion media
maxus,T60,11980000.0,121000.0,2022,diesel,providencia,1,4,30250.0,0,medio,alto,general,alta depreciacion
volkswagen,Amarok,25500000.0,68000.0,2022,diesel,talcahuano,1,4,17000.0,0,alto,medio,general,depreciacion media
bmw,X2,25600000.0,30900.0,2023,bencina,lo barnechea,0,3,10300.0,0,alto,medio,premium,baja depreciacion
dodge,Ram Cargo,9990000.0,56500.0,2023,bencina,puerto montt,0,3,18833.333333333332,0,bajo,medio,general,depreciacion media
citroen,C3,10980000.0,45000.0,2023,diesel,providencia,1,3,15000.0,0,medio,medio,general,baja depreciacion
peugeot,2008,14350000.0,65000.0,2023,diesel,puerto montt,1,3,21666.666666666668,0,medio,medio,general,depreciacion media
fiat,Mobi,7500000.0,20568.0,2024,bencina,peñalolen,0,2,10284.0,0,bajo,bajo,general,baja depreciacion
mitsubishi,L 200,21980000.0,98000.0,2024,diesel,providencia,1,2,49000.0,0,alto,medio,general,depreciacion media
ram,700 Big Horn,13990000.0,26400.0,2025,bencina,vitacura,0,1,26400.0,0,medio,bajo,general,baja depreciacion
bmw,220d,26490000.0,45000.0,2022,diesel,las condes,1,4,11250.0,0,alto,medio,premium,depreciacion media
audi,A5,12990000.0,137000.0,2015,bencina,las condes,0,11,12454.545454545454,0,medio,alto,premium,alta depreciacion
mercedes,Benz Sprinter,33800000.0,115723.0,2022,diesel,san joaquin,1,4,28930.75,0,alto,alto,premium,depreciacion media
audi,A4,16890000.0,66200.0,2018,bencina,las condes,0,8,8275.0,0,medio,medio,premium,depreciacion media
audi,A4,21980000.0,45000.0,2022,bencina,la serena,0,4,11250.0,0,alto,medio,premium,depreciacion media
audi,A5,32990000.0,59000.0,2022,bencina,lo barnechea,0,4,14750.0,0,alto,medio,premium,depreciacion media
audi,A6,11500000.0,68000.0,2013,bencina,san felipe,0,13,5230.7692307692305,0,medio,medio,premium,alta depreciacion
audi,Q3,12790000.0,100000.0,2015,bencina,las condes,0,11,9090.90909090909,0,medio,alto,premium,alta depreciacion
audi,Q5,27890000.0,129600.0,2018,bencina,la serena,0,8,16200.0,0,alto,alto,premium,alta depreciacion
bmw,118,14770000.0,103000.0,2019,bencina,santiago,0,7,14714.285714285714,0,medio,alto,premium,depreciacion media
bmw,218i,24490000.0,21000.0,2023,bencina,las condes,0,3,7000.0,0,alto,bajo,premium,baja depreciacion
bmw,218i,23990000.0,53900.0,2023,bencina,lo barnechea,0,3,17966.666666666668,0,alto,medio,premium,depreciacion media
bmw,220i,17900000.0,87199.0,2017,bencina,las condes,0,9,9688.777777777777,0,medio,medio,premium,alta depreciacion
bmw,320,34490000.0,40300.0,2023,diesel,la serena,1,3,13433.333333333334,0,alto,medio,premium,baja depreciacion
bmw,320,32990000.0,79500.0,2022,diesel,la serena,1,4,19875.0,0,alto,medio,premium,depreciacion media
bmw,4 Series,33990000.0,53000.0,2019,bencina,macul,0,7,7571.428571428572,0,alto,medio,premium,depreciacion media
bmw,530,25980000.0,90100.0,2018,bencina,la serena,0,8,11262.5,0,alto,medio,premium,depreciacion media
bmw,Other,79990000.0,37782.0,2023,electrico,santiago,3,3,12594.0,1,premium,medio,premium,baja depreciacion
bmw,M4,78990000.0,61000.0,2022,bencina,santiago,0,4,15250.0,0,premium,medio,premium,depreciacion media
bmw,X3,30490000.0,89200.0,2021,bencina,las condes,0,5,17840.0,0,alto,medio,premium,depreciacion media
bmw,X3,21500000.0,85501.0,2017,bencina,las condes,0,9,9500.111111111111,0,alto,medio,premium,alta depreciacion
bmw,X3,12900000.0,160000.0,2014,bencina,chile chico,0,12,13333.333333333334,0,medio,alto,premium,alta depreciacion
bmw,X5,21890000.0,142000.0,2016,diesel,rancagua,1,10,14200.0,0,alto,alto,premium,alta depreciacion
bmw,X5,59800000.0,34200.0,2022,diesel,la serena,1,4,8550.0,0,premium,medio,premium,depreciacion media
bmw,X6,73990000.0,22800.0,2022,bencina,las condes,0,4,5700.0,0,premium,bajo,premium,depreciacion media
brilliance,V3,6900000.0,50000.0,2018,bencina,punta arenas,0,8,6250.0,0,bajo,medio,general,depreciacion media
otros,+ Higer,14990000.0,149000.0,2012,diesel,temuco,1,14,10642.857142857143,0,medio,alto,general,alta depreciacion
byd,Song Plus,20490000.0,47500.0,2024,hibrido,las condes,2,2,23750.0,1,alto,medio,general,baja depreciacion
otros,+ Nissan Np300 4 X 4 Diesel Año 2018,14000000.0,111000.0,2018,diesel,quilpue,1,8,13875.0,0,medio,alto,general,depreciacion media
toyota,Hilux,15000000.0,99000.0,2013,diesel,quilpue,1,13,7615.384615384615,0,medio,medio,general,alta depreciacion
great,Wall Poer,17990000.0,53853.0,2024,diesel,la serena,1,2,26926.5,0,medio,medio,general,depreciacion media
nissan,Np300,10900000.0,89000.0,2019,diesel,iquique,1,7,12714.285714285714,0,medio,medio,general,depreciacion media
changan,Cs15,10490000.0,4000.0,2026,bencina,coquimbo,0,0,4000.0,0,medio,bajo,general,baja depreciacion
changan,Cs35,9600000.0,63151.0,2022,bencina,santiago,0,4,15787.75,0,bajo,medio,general,depreciacion media
changan,Cs35,10290000.0,21000.0,2024,bencina,coquimbo,0,2,10500.0,0,medio,bajo,general,baja depreciacion
changan,Cs35,9880000.0,67600.0,2022,bencina,cerrillos,0,4,16900.0,0,bajo,medio,general,depreciacion media
changan,Cx70,8990000.0,40060.0,2022,bencina,rancagua,0,4,10015.0,0,bajo,medio,general,depreciacion media
changan,Cx70t,7990000.0,96000.0,2021,bencina,concepción,0,5,19200.0,0,bajo,medio,general,depreciacion media
changan,Uni-t,14200000.0,29585.0,2024,bencina,santiago,0,2,14792.5,0,medio,bajo,general,baja depreciacion
changan,Uni-t,15590000.0,37063.0,2024,bencina,santiago,0,2,18531.5,0,medio,medio,general,baja depreciacion
changan,Uni-t,13990000.0,22594.0,2024,bencina,santiago,0,2,11297.0,0,medio,bajo,general,baja depreciacion
changan,Uni-t,14290000.0,13000.0,2024,bencina,coquimbo,0,2,6500.0,0,medio,bajo,general,baja depreciacion
chery,Tiggo 2 Pro,9790000.0,12116.0,2024,bencina,santiago,0,2,6058.0,0,bajo,bajo,general,baja depreciacion
chery,Tiggo 3 Pro,10490000.0,55000.0,2023,bencina,temuco,0,3,18333.333333333332,0,medio,medio,general,depreciacion media
chery,Tiggo 3,9500000.0,41000.0,2021,bencina,rancagua,0,5,8200.0,0,bajo,medio,general,depreciacion media
chery,Tiggo 7,12490000.0,46908.0,2023,bencina,valparaiso,0,3,15636.0,0,medio,medio,general,baja depreciacion
chery,Tiggo 7 Pro,11450000.0,59000.0,2022,bencina,antofagasta,0,4,14750.0,0,medio,medio,general,depreciacion media
chery,Tiggo 8,13990000.0,91945.0,2024,bencina,santiago,0,2,45972.5,0,medio,medio,general,depreciacion media
chevrolet,Captiva,16490000.0,20000.0,2023,bencina,santiago,0,3,6666.666666666667,0,medio,bajo,general,baja depreciacion
chevrolet,Captiva,15690000.0,30000.0,2024,bencina,santiago,0,2,15000.0,0,medio,medio,general,baja depreciacion
chevrolet,Colorado,19490000.0,132000.0,2023,diesel,valparaiso,1,3,44000.0,0,medio,alto,general,alta depreciacion
chevrolet,Colorado,23490000.0,100500.0,2023,diesel,valparaiso,1,3,33500.0,0,alto,alto,general,depreciacion media
chevrolet,Colorado,33490000.0,51330.0,2024,diesel,maule,1,2,25665.0,0,alto,medio,general,depreciacion media
chevrolet,Colorado,14490000.0,189000.0,2022,diesel,recoleta,1,4,47250.0,0,medio,alto,general,alta depreciacion
chevrolet,D-max,9990000.0,82000.0,2016,diesel,puerto montt,1,10,8200.0,0,bajo,medio,general,alta depreciacion
chevrolet,Groove,12590000.0,17400.0,2023,bencina,la cisterna,0,3,5800.0,0,medio,bajo,general,baja depreciacion
chevrolet,Groove,11400000.0,34264.0,2023,bencina,la cisterna,0,3,11421.333333333334,0,medio,medio,general,baja depreciacion
chevrolet,Groove,10400000.0,100804.0,2022,bencina,la cisterna,0,4,25201.0,0,medio,alto,general,depreciacion media
chevrolet,Groove,10990000.0,49323.0,2022,bencina,la cisterna,0,4,12330.75,0,medio,medio,general,depreciacion media
chevrolet,Groove,9990000.0,58828.0,2023,bencina,la cisterna,0,3,19609.333333333332,0,bajo,medio,general,depreciacion media
chevrolet,Groove,10990000.0,98580.0,2022,bencina,la cisterna,0,4,24645.0,0,medio,medio,general,depreciacion media
chevrolet,Groove,12499990.0,10450.0,2025,bencina,puerto montt,0,1,10450.0,0,medio,bajo,general,baja depreciacion
chevrolet,Luv,3000000.0,158550.0,1995,bencina,la florida,0,31,5114.5161290322585,0,bajo,alto,general,alta depreciacion
chevrolet,N400,6290000.0,115000.0,2021,bencina,san miguel,0,5,23000.0,0,bajo,alto,general,depreciacion media
chevrolet,Onix,7590000.0,86087.0,2018,bencina,la cisterna,0,8,10760.875,0,bajo,medio,general,depreciacion media
chevrolet,Onix,7690000.0,53650.0,2019,bencina,santiago,0,7,7664.285714285715,0,bajo,medio,general,depreciacion media
chevrolet,Onix,9990000.0,61883.0,2021,bencina,santiago,0,5,12376.6,0,bajo,medio,general,depreciacion media
chevrolet,Onix,8990000.0,37082.0,2022,bencina,la cisterna,0,4,9270.5,0,bajo,medio,general,depreciacion media
chevrolet,Onix,8390000.0,46515.0,2022,bencina,la cisterna,0,4,11628.75,0,bajo,medio,general,depreciacion media
chevrolet,Sail,6790000.0,95336.0,2020,bencina,la cisterna,0,6,15889.333333333334,0,bajo,medio,general,depreciacion media
chevrolet,Sail,9990000.0,18000.0,2024,bencina,valparaiso,0,2,9000.0,0,bajo,bajo,general,baja depreciacion
chevrolet,Sail,3800000.0,110000.0,2013,bencina,antofagasta,0,13,8461.538461538461,0,bajo,alto,general,alta depreciacion
chevrolet,Sail,8980000.0,46000.0,2023,bencina,vitacura,0,3,15333.333333333334,0,bajo,medio,general,baja depreciacion
chevrolet,Sail,6690000.0,60099.0,2016,bencina,la cisterna,0,10,6009.9,0,bajo,medio,general,alta depreciacion
chevrolet,Sail,10990000.0,19500.0,2024,bencina,la cisterna,0,2,9750.0,0,medio,bajo,general,baja depreciacion
chevrolet,Sail,11790000.0,9454.0,2024,bencina,la cisterna,0,2,4727.0,0,medio,bajo,general,baja depreciacion
chevrolet,Sail,9590000.0,27666.0,2024,bencina,la cisterna,0,2,13833.0,0,bajo,bajo,general,baja depreciacion
chevrolet,Silverado,35990000.0,59000.0,2023,bencina,valparaiso,0,3,19666.666666666668,0,premium,medio,general,depreciacion media
chevrolet,Silverado,45000000.0,16000.0,2025,bencina,valdivia,0,1,16000.0,0,premium,bajo,general,baja depreciacion
chevrolet,Silverado Lt 4x4 5.3 Aut,27990000.0,180000.0,2026,bencina,puerto montt,0,0,180000.0,0,alto,alto,general,alta depreciacion
chevrolet,Spin,9490000.0,73770.0,2021,bencina,santiago,0,5,14754.0,0,bajo,medio,general,depreciacion media
chevrolet,Suburban,28990000.0,96055.0,2018,bencina,colina,0,8,12006.875,0,alto,medio,general,depreciacion media
chevrolet,Tahoe,22290000.0,160000.0,2017,bencina,recoleta,0,9,17777.777777777777,0,alto,alto,general,alta depreciacion
chevrolet,Tracker,9790000.0,123000.0,2021,bencina,rancagua,0,5,24600.0,0,bajo,alto,general,alta depreciacion
chevrolet,Tracker,12990000.0,9897.0,2024,bencina,la cisterna,0,2,4948.5,0,medio,bajo,general,baja depreciacion
chevrolet,Tracker,13990000.0,16800.0,2025,bencina,la cisterna,0,1,16800.0,0,medio,bajo,general,baja depreciacion
chevrolet,Tracker,13950000.0,23400.0,2025,bencina,la reina,0,1,23400.0,0,medio,bajo,general,baja depreciacion
chevrolet,Tracker,13680000.0,30000.0,2023,bencina,las condes,0,3,10000.0,0,medio,medio,general,baja depreciacion
chevrolet,Tracker,12900000.0,23700.0,2024,bencina,valdivia,0,2,11850.0,0,medio,bajo,general,baja depreciacion
chevrolet,Traverse,22900000.0,78000.0,2019,bencina,chile chico,0,7,11142.857142857143,0,alto,medio,general,depreciacion media
citroen,Berlingo,11970000.0,63057.0,2023,diesel,santiago,1,3,21019.0,0,medio,medio,general,depreciacion media
citroen,Berlingo,12990000.0,51126.0,2023,diesel,santiago,1,3,17042.0,0,medio,medio,general,depreciacion media
citroen,Berlingo,14590000.0,55341.0,2025,diesel,santiago,1,1,55341.0,0,medio,medio,general,depreciacion media
citroen,Berlingo,11990000.0,98329.0,2022,diesel,talca,1,4,24582.25,0,medio,medio,general,depreciacion media
citroen,Berlingo,12450000.0,39527.0,2023,diesel,santiago,1,3,13175.666666666666,0,medio,medio,general,baja depreciacion
citroen,Berlingo,8900000.0,166000.0,2022,diesel,valparaiso,1,4,41500.0,0,bajo,alto,general,alta depreciacion
citroen,C3,6490000.0,120000.0,2017,diesel,la florida,1,9,13333.333333333334,0,bajo,alto,general,alta depreciacion
citroen,C-elysee,12890000.0,47450.0,2025,diesel,santiago,1,1,47450.0,0,medio,medio,general,baja depreciacion
citroen,C-elysee,11490000.0,74000.0,2022,diesel,concepción,1,4,18500.0,0,medio,medio,general,depreciacion media
citroen,C3,12580000.0,50000.0,2023,diesel,cerrillos,1,3,16666.666666666668,0,medio,medio,general,depreciacion media
citroen,C4,10990000.0,110000.0,2016,bencina,araucania,0,10,11000.0,0,medio,alto,general,alta depreciacion
citroen,Jumper,25780000.0,57000.0,2025,diesel,la granja,1,1,57000.0,0,alto,medio,general,depreciacion media
dfsk,D1,18190000.0,13351.0,2025,diesel,santiago,1,1,13351.0,0,medio,bajo,general,baja depreciacion
dodge,Durango,8000000.0,271000.0,2014,bencina,las condes,0,12,22583.333333333332,0,bajo,alto,general,alta depreciacion
dodge,Journey,9480000.0,118881.0,2018,bencina,providencia,0,8,14860.125,0,bajo,alto,general,depreciacion media
dodge,Journey,9290000.0,97000.0,2018,bencina,la florida,0,8,12125.0,0,bajo,medio,general,depreciacion media
dodge,Ram,19990000.0,144000.0,2017,bencina,los angeles,0,9,16000.0,0,medio,alto,general,alta depreciacion
dongfeng,Joyear Sx6,6780000.0,139000.0,2020,bencina,maipu,0,6,23166.666666666668,0,bajo,alto,general,alta depreciacion
dongfeng,Joyear,6499990.0,118000.0,2020,bencina,puerto montt,0,6,19666.666666666668,0,bajo,alto,general,depreciacion media
exeed,Lx Advanced,13470000.0,43000.0,2024,bencina,las condes,0,2,21500.0,0,medio,medio,general,baja depreciacion
exeed,Lx,13470000.0,43000.0,2024,bencina,las condes,0,2,21500.0,0,medio,medio,general,baja depreciacion
exeed,Txl,16990000.0,40000.0,2024,bencina,santiago,0,2,20000.0,0,medio,medio,general,baja depreciacion
dodge,Ram Pickup 1500,27500000.0,30000.0,2016,bencina,magallanes & antartica,0,10,3000.0,0,alto,medio,general,alta depreciacion
fiat,Doblo,3590000.0,148000.0,2013,diesel,la reina,1,13,11384.615384615385,0,bajo,alto,general,alta depreciacion
fiat,Grande Punto,4190000.0,145000.0,2011,diesel,villa alemana,1,15,9666.666666666666,0,bajo,alto,general,alta depreciacion
fiat,Uno Way,5990000.0,63000.0,2017,bencina,la serena,0,9,7000.0,0,bajo,medio,general,alta depreciacion
ford,Ecosport,10990000.0,37100.0,2020,bencina,la serena,0,6,6183.333333333333,0,medio,medio,general,depreciacion media
ford,Ecosport,12500000.0,69500.0,2020,bencina,antofagasta,0,6,11583.333333333334,0,medio,medio,general,depreciacion media
ford,Escape,18990000.0,57517.0,2022,bencina,santiago,0,4,14379.25,0,medio,medio,general,depreciacion media
ford,Explorer,10490000.0,126000.0,2012,bencina,recoleta,0,14,9000.0,0,medio,alto,general,alta depreciacion
ford,Explorer,18280000.0,105000.0,2020,bencina,las condes,0,6,17500.0,0,medio,alto,general,depreciacion media
ford,Explorer,8200000.0,180000.0,2014,bencina,rancagua,0,12,15000.0,0,bajo,alto,general,alta depreciacion
ford,Explorer,13290000.0,115000.0,2018,bencina,las condes,0,8,14375.0,0,medio,alto,general,depreciacion media
ford,F-150,29990000.0,56000.0,2020,bencina,la serena,0,6,9333.333333333334,0,alto,medio,general,depreciacion media
ford,F-150,17800000.0,112527.0,2017,bencina,san joaquin,0,9,12503.0,0,medio,alto,general,alta depreciacion
ford,F-150,21900000.0,122485.0,2016,bencina,las condes,0,10,12248.5,0,alto,alto,general,alta depreciacion
ford,F-150,24990000.0,168000.0,2016,bencina,talca,0,10,16800.0,0,alto,alto,general,alta depreciacion
ford,F-150,21990000.0,180000.0,2016,bencina,temuco,0,10,18000.0,0,alto,alto,general,alta depreciacion
ford,F-150,13500000.0,154000.0,2014,bencina,temuco,0,12,12833.333333333334,0,medio,alto,general,alta depreciacion
ford,Mustang,36990000.0,18000.0,2019,bencina,las condes,0,7,2571.4285714285716,0,premium,bajo,general,depreciacion media
ford,Ranger,22990000.0,63200.0,2021,diesel,las condes,1,5,12640.0,0,alto,medio,general,depreciacion media
ford,Ranger,12900000.0,150000.0,2017,diesel,chiguayante,1,9,16666.666666666668,0,medio,alto,general,alta depreciacion
ford,Ranger,24990000.0,114000.0,2023,diesel,santiago,1,3,38000.0,0,alto,alto,general,depreciacion media
ford,Ranger,19880000.0,65000.0,2022,diesel,vitacura,1,4,16250.0,0,medio,medio,general,depreciacion media
ford,Territory,12499990.0,61500.0,2023,bencina,puerto montt,0,3,20500.0,0,medio,medio,general,depreciacion media
ford,Territory,11990000.0,42892.0,2022,bencina,santiago,0,4,10723.0,0,medio,medio,general,depreciacion media
foton,Midi Cargo Box,6000000.0,60000.0,2022,bencina,san bernardo,0,4,15000.0,0,bajo,medio,general,depreciacion media
chevrolet,N400,10500000.0,8000.0,2025,bencina,antofagasta,0,1,8000.0,0,medio,bajo,general,baja depreciacion
chevrolet,N400,6180000.0,110000.0,2020,bencina,huechuraba,0,6,18333.333333333332,0,bajo,alto,general,depreciacion media
ram,V700,9250000.0,101068.0,2023,diesel,concepción,1,3,33689.333333333336,0,bajo,alto,general,depreciacion media
geely,Coolray,10980000.0,100000.0,2022,bencina,cerrillos,0,4,25000.0,0,medio,alto,general,depreciacion media
geely,Coolray,10500000.0,35000.0,2022,bencina,temuco,0,4,8750.0,0,medio,medio,general,depreciacion media
geely,Lc,2980000.0,79000.0,2013,bencina,san felipe,0,13,6076.923076923077,0,bajo,medio,general,alta depreciacion
great,Wall Poer,12690000.0,115400.0,2023,diesel,rancagua,1,3,38466.666666666664,0,medio,alto,general,depreciacion media
great,Wall Poer,12980000.0,84000.0,2021,bencina,las condes,0,5,16800.0,0,medio,medio,general,depreciacion media
great,Wall Poer,17990000.0,69800.0,2021,diesel,las condes,1,5,13960.0,0,medio,medio,general,depreciacion media
great,Wall Poer,15499990.0,99000.0,2022,diesel,puerto montt,1,4,24750.0,0,medio,medio,general,depreciacion media
great,Wall Poer,12900000.0,86264.0,2023,diesel,o'higgins,1,3,28754.666666666668,0,medio,medio,general,depreciacion media
great,Wall Poer,23990000.0,19100.0,2024,diesel,coquimbo,1,2,9550.0,0,alto,bajo,general,baja depreciacion
great,Wall Wingle,11599990.0,122500.0,2023,diesel,puerto montt,1,3,40833.333333333336,0,medio,alto,general,alta depreciacion
ford,--,65000000.0,14000.0,2009,bencina,maipu,0,17,823.5294117647059,0,premium,bajo,general,alta depreciacion
haval,Dargo,18890000.0,32005.0,2024,bencina,santiago,0,2,16002.5,0,medio,medio,general,baja depreciacion
haval,Dargo,19190000.0,31242.0,2024,bencina,santiago,0,2,15621.0,0,medio,medio,general,baja depreciacion
haval,Dargo,19190000.0,33157.0,2024,bencina,santiago,0,2,16578.5,0,medio,medio,general,baja depreciacion
haval,Dargo,19190000.0,29365.0,2024,bencina,santiago,0,2,14682.5,0,medio,bajo,general,baja depreciacion
haval,H6,16590000.0,44300.0,2024,bencina,rancagua,0,2,22150.0,0,medio,medio,general,baja depreciacion
haval,Other,19890000.0,48067.0,2024,bencina,santiago,0,2,24033.5,0,medio,medio,general,baja depreciacion
haval,Jolion,11890000.0,8456.0,2025,bencina,talca,0,1,8456.0,0,medio,bajo,general,baja depreciacion
haval,Jolion,9990000.0,60000.0,2021,bencina,la granja,0,5,12000.0,0,bajo,medio,general,depreciacion media
haval,Jolion,12890000.0,77466.0,2023,bencina,santiago,0,3,25822.0,0,medio,medio,general,depreciacion media
haval,Jolion,11740000.0,52072.0,2023,bencina,santiago,0,3,17357.333333333332,0,medio,medio,general,depreciacion media
haval,Jolion,11680000.0,28500.0,2024,bencina,santiago,0,2,14250.0,0,medio,bajo,general,baja depreciacion
haval,Jolion,10680000.0,110200.0,2022,bencina,cerrillos,0,4,27550.0,0,medio,alto,general,depreciacion media
toyota,Hilux,15800000.0,99868.0,2019,diesel,san joaquin,1,7,14266.857142857143,0,medio,medio,general,depreciacion media
toyota,Hilux,19800000.0,54965.0,2023,diesel,san joaquin,1,3,18321.666666666668,0,medio,medio,general,depreciacion media
toyota,Hilux,19800000.0,53100.0,2023,diesel,san joaquin,1,3,17700.0,0,medio,medio,general,depreciacion media
toyota,Hilux,19800000.0,35486.0,2023,diesel,san joaquin,1,3,11828.666666666666,0,medio,medio,general,baja depreciacion
toyota,Hilux,19800000.0,31908.0,2023,diesel,san joaquin,1,3,10636.0,0,medio,medio,general,baja depreciacion
toyota,Hilux,24800000.0,79176.0,2023,diesel,san joaquin,1,3,26392.0,0,alto,medio,general,depreciacion media
toyota,Hilux,32800000.0,79983.0,2024,diesel,san joaquin,1,2,39991.5,0,alto,medio,general,depreciacion media
honda,Accord,8980000.0,200000.0,2014,bencina,las condes,0,12,16666.666666666668,0,bajo,alto,general,alta depreciacion
honda,Civic,10000000.0,186000.0,2013,bencina,san clemente,0,13,14307.692307692309,0,medio,alto,general,alta depreciacion
honda,Cr-v,11190000.0,112674.0,2015,bencina,macul,0,11,10243.09090909091,0,medio,alto,general,alta depreciacion
honda,Hr-v,15990000.0,51515.0,2022,bencina,santiago,0,4,12878.75,0,medio,medio,general,depreciacion media
honda,Pilot,21990000.0,97300.0,2020,bencina,santiago,0,6,16216.666666666666,0,alto,medio,general,depreciacion media
honda,Pilot,19950000.0,61282.0,2022,bencina,providencia,0,4,15320.5,0,medio,medio,general,depreciacion media
honda,Wr-v,10590000.0,69300.0,2021,bencina,rancagua,0,5,13860.0,0,medio,medio,general,depreciacion media
hyundai,Accent,13400000.0,28000.0,2025,bencina,santiago,0,1,28000.0,0,medio,bajo,general,baja depreciacion
hyundai,Avante,6250000.0,121000.0,2016,diesel,el bosque,1,10,12100.0,0,bajo,alto,general,alta depreciacion
hyundai,Creta,10190000.0,102000.0,2019,bencina,la florida,0,7,14571.42857142857,0,medio,alto,general,depreciacion media
hyundai,Creta,11690000.0,90800.0,2019,bencina,santiago,0,7,12971.42857142857,0,medio,medio,general,depreciacion media
hyundai,Eon,5190000.0,153000.0,2017,bencina,villa alemana,0,9,17000.0,0,bajo,alto,general,alta depreciacion
hyundai,Genesis,11800000.0,160000.0,2013,bencina,san felipe,0,13,12307.692307692309,0,medio,alto,general,alta depreciacion
hyundai,Grand I10,10590000.0,1200.0,2026,bencina,talca,0,0,1200.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,5700000.0,79000.0,2018,bencina,coyhaique,0,8,9875.0,0,bajo,medio,general,depreciacion media
hyundai,Grand I10,8500000.0,39000.0,2021,bencina,antofagasta,0,5,7800.0,0,bajo,medio,general,depreciacion media
hyundai,I10,4500000.0,139000.0,2014,bencina,rancagua,0,12,11583.333333333334,0,bajo,alto,general,alta depreciacion
hyundai,I20,9990000.0,90000.0,2022,bencina,puerto montt,0,4,22500.0,0,bajo,medio,general,depreciacion media
hyundai,I40,6980000.0,140000.0,2013,bencina,maipu,0,13,10769.23076923077,0,bajo,alto,general,alta depreciacion
hyundai,Porter,15490000.0,100000.0,2022,diesel,curico,1,4,25000.0,0,medio,alto,general,depreciacion media
hyundai,Porter,11990000.0,213782.0,2015,bencina,santiago,0,11,19434.727272727272,0,medio,alto,general,alta depreciacion
hyundai,Porter Ii,8300000.0,68544.0,2012,diesel,punta arenas,1,14,4896.0,0,bajo,medio,general,alta depreciacion
hyundai,Santa Fe,23990000.0,26000.0,2023,bencina,lo barnechea,0,3,8666.666666666666,0,alto,bajo,general,baja depreciacion
hyundai,Santa Fe,12200000.0,203400.0,2015,diesel,copiapo,1,11,18490.909090909092,0,medio,alto,general,alta depreciacion
hyundai,Santa Fe,14990000.0,86374.0,2017,bencina,santiago,0,9,9597.111111111111,0,medio,medio,general,alta depreciacion
hyundai,Santa Fe,10000000.0,247000.0,2014,diesel,maipu,1,12,20583.333333333332,0,medio,alto,general,alta depreciacion
hyundai,Santa Fe,10290000.0,155600.0,2014,diesel,puerto montt,1,12,12966.666666666666,0,medio,alto,general,alta depreciacion
hyundai,Tucson,21990000.0,26057.0,2024,bencina,valparaiso,0,2,13028.5,0,alto,bajo,general,baja depreciacion
hyundai,Tucson,19900000.0,48967.0,2025,bencina,biobio,0,1,48967.0,0,medio,medio,general,baja depreciacion
hyundai,Tucson,5850000.0,180000.0,2008,bencina,cerrillos,0,18,10000.0,0,bajo,alto,general,alta depreciacion
hyundai,Tucson,19690000.0,62000.0,2023,bencina,macul,0,3,20666.666666666668,0,medio,medio,general,depreciacion media
hyundai,Veloster,7900000.0,95000.0,2013,bencina,punta arenas,0,13,7307.692307692308,0,bajo,medio,general,alta depreciacion
hyundai,Verna,8499990.0,88000.0,2022,bencina,puerto montt,0,4,22000.0,0,bajo,medio,general,depreciacion media
chevrolet,Tracker,7000000.0,130000.0,2016,bencina,san bernardo,0,10,13000.0,0,bajo,alto,general,alta depreciacion
chevrolet,Tracker,6800000.0,120000.0,2014,bencina,los angeles,0,12,10000.0,0,bajo,alto,general,alta depreciacion
infiniti,Qx60,13980000.0,117000.0,2015,bencina,las condes,0,11,10636.363636363636,0,medio,alto,general,alta depreciacion
jac,Js4,9590000.0,28200.0,2023,bencina,talca,0,3,9400.0,0,bajo,bajo,general,baja depreciacion
jac,Js8,12590000.0,34278.0,2024,bencina,santiago,0,2,17139.0,0,medio,medio,general,baja depreciacion
jac,S2,7790000.0,22000.0,2023,bencina,puerto montt,0,3,7333.333333333333,0,bajo,bajo,general,baja depreciacion
jeep,Cherokee,7200000.0,144000.0,2012,bencina,ñuñoa,0,14,10285.714285714286,0,bajo,alto,general,alta depreciacion
jeep,Compass,12990000.0,62540.0,2019,bencina,santiago,0,7,8934.285714285714,0,medio,medio,general,depreciacion media
jeep,Compass,9980000.0,89219.0,2019,bencina,las condes,0,7,12745.57142857143,0,bajo,medio,general,depreciacion media
jeep,Grand Cherokee,8990000.0,164000.0,2013,bencina,temuco,0,13,12615.384615384615,0,bajo,alto,general,alta depreciacion
jeep,Grand Cherokee,22490000.0,75000.0,2020,diesel,maule,1,6,12500.0,0,alto,medio,general,depreciacion media
jeep,Grand Cherokee,23490000.0,100000.0,2022,bencina,santiago,0,4,25000.0,0,alto,alto,general,depreciacion media
