precio,kilometraje,anio,combustible_limpio,marca_limpia,modelo_limpio,cat_combustible,cat_marca,cat_modelo,features,scaledFeatures,prediction
10990000.0,104000.0,2019,bencina,chevrolet,equinox,0,0,423,"[10990000.0,104000.0,2019.0,0.0,423.0]","[1.1022801248531242,2.082641432039964,568.5110083957472,0.0,1.8940771282676057]",1
10990000.0,60000.0,2019,bencina,nissan,kicks,0,4,30,"[10990000.0,60000.0,2019.0,4.0,30.0]","[1.1022801248531242,1.2015239030999791,568.5110083957472,0.33267429617475686,0.13433171122465287]",3
9990000.0,96068.0,2019,bencina,hyundai,creta,0,5,51,"[9990000.0,96068.0,2019.0,5.0,51.0]","[1.001981660353295,1.9237999720501466,568.5110083957472,0.41584287021844607,0.2283639090819099]",1
15990000.0,116573.0,2019,bencina,hyundai,santa fe,0,5,31,"[15990000.0,116573.0,2019.0,5.0,31.0]","[1.6037724473522708,2.334420765934565,568.5110083957472,0.41584287021844607,0.13880943493214132]",1
16990000.0,85000.0,2019,bencina,ford,explorer,0,1,9,"[16990000.0,85000.0,2019.0,1.0,9.0]","[1.7040709118521,1.7021588627249706,568.5110083957472,0.08316857404368921,0.040299513367395866]",3
13690000.0,123001.0,2020,diesel,mazda,cx-3,1,10,104,"[13690000.0,123001.0,2020.0,10.0,104.0]","[1.3730859790026633,2.4631440267533424,568.7925888852944,0.8316857404368921,0.46568326557879663]",1
11690000.0,85395.0,2019,bencina,nissan,qashqai,0,4,92,"[11690000.0,85395.0,2019.0,4.0,92.0]","[1.1724890500030047,1.7100688950870455,568.5110083957472,0.33267429617475686,0.4119505810889355]",3
6490000.0,112000.0,2020,bencina,mg,3,0,8,13,"[6490000.0,112000.0,2020.0,8.0,13.0]","[0.6509370346038923,2.2428446191199614,568.7925888852944,0.6653485923495137,0.05821040819734958]",1
11990000.0,84758.0,2020,bencina,nissan,kicks,0,4,30,"[11990000.0,84758.0,2020.0,4.0,30.0]","[1.2025785893529535,1.6973127163158006,568.7925888852944,0.33267429617475686,0.13433171122465287]",3
15390000.0,72020.0,2020,diesel,peugeot,5008,1,2,42,"[15390000.0,72020.0,2020.0,2.0,42.0]","[1.5435933686523733,1.442229191687675,568.7925888852944,0.16633714808737843,0.18806439571451403]",3
9990000.0,72020.0,2020,bencina,haval,h6,0,21,73,"[9990000.0,72020.0,2020.0,21.0,73.0]","[1.001981660353295,1.442229191687675,568.7925888852944,1.7465400549174734,0.3268738306466553]",3
12990000.0,89934.0,2020,bencina,mitsubishi,eclipse cross,0,13,411,"[12990000.0,89934.0,2020.0,13.0,411.0]","[1.3028770538527827,1.8009641783565589,568.7925888852944,1.0811914625679597,1.8403444437777443]",0
15490000.0,128483.0,2020,bencina,toyota,rav4,0,3,0,"[15490000.0,128483.0,2020.0,3.0,0.0]","[1.5536232151023561,2.5729232606999104,568.7925888852944,0.24950572213106764,0.0]",1
12890000.0,90991.0,2020,bencina,nissan,x-trail,0,4,12,"[12890000.0,90991.0,2020.0,4.0,12.0]","[1.2928472074028,1.8221310244495035,568.7925888852944,0.33267429617475686,0.053732684489861154]",3
18590000.0,80382.0,2020,bencina,toyota,rav4,0,3,0,"[18590000.0,80382.0,2020.0,3.0,0.0]","[1.864548455051827,1.6096815729830423,568.7925888852944,0.24950572213106764,0.0]",3
11690000.0,63588.0,2021,bencina,chery,tiggo 8,0,6,38,"[11690000.0,63588.0,2021.0,6.0,38.0]","[1.1724890500030047,1.2733750325053579,569.0741693748416,0.4990114442621353,0.1701535008845603]",3
20490000.0,96033.0,2020,diesel,mercedes,benz a200,1,24,320,"[20490000.0,96033.0,2020.0,24.0,320.0]","[2.0551155376015027,1.9230990831066717,568.7925888852944,1.9960457770485411,1.4328715863962973]",0
16190000.0,117012.0,2020,bencina,toyota,rav4,0,3,0,"[16190000.0,117012.0,2020.0,3.0,0.0]","[1.6238321402522367,2.3432119158255795,568.7925888852944,0.24950572213106764,0.0]",1
16790000.0,99000.0,2020,bencina,subaru,forester,0,15,45,"[16790000.0,99000.0,2020.0,15.0,45.0]","[1.6840112189521341,1.9825144401149657,568.7925888852944,1.2475286106553383,0.2014975668369793]",3
18390000.0,95977.0,2020,bencina,toyota,rav4,0,3,0,"[18390000.0,95977.0,2020.0,3.0,0.0]","[1.844488762151861,1.9219776607971117,568.7925888852944,0.24950572213106764,0.0]",3
8490000.0,93000.0,2020,bencina,chevrolet,tracker,0,0,22,"[8490000.0,93000.0,2020.0,0.0,22.0]","[0.8515339636035509,1.8623620498049678,568.7925888852944,0.0,0.09850992156474545]",3
18990000.0,113202.0,2021,bencina,toyota,rav4,0,3,0,"[18990000.0,113202.0,2021.0,3.0,0.0]","[1.9046678408517588,2.2669151479787306,569.0741693748416,0.24950572213106764,0.0]",3
9690000.0,39000.0,2020,bencina,haval,h6,0,21,73,"[9690000.0,39000.0,2020.0,21.0,73.0]","[0.9718921210033461,0.7809905370149864,568.7925888852944,1.7465400549174734,0.3268738306466553]",3
10990000.0,99019.0,2020,bencina,toyota,yaris,0,3,78,"[10990000.0,99019.0,2020.0,3.0,78.0]","[1.1022801248531242,1.9828949226842807,568.7925888852944,0.24950572213106764,0.3492624491840975]",3
28990000.0,90400.0,2020,bencina,chevrolet,silverado,0,0,64,"[28990000.0,90400.0,2020.0,0.0,64.0]","[2.907652485850052,1.8102960140039688,568.7925888852944,0.0,0.28657431727925947]",3
12990000.0,113830.0,2020,bencina,nissan,x-trail,0,4,12,"[12990000.0,113830.0,2020.0,4.0,12.0]","[1.3028770538527827,2.2794910981645105,568.7925888852944,0.33267429617475686,0.053732684489861154]",1
16990000.0,75635.0,2020,bencina,peugeot,5008,0,2,42,"[16990000.0,75635.0,2020.0,2.0,42.0]","[1.7040709118521,1.5146210068494488,568.7925888852944,0.16633714808737843,0.18806439571451403]",3
14990000.0,95585.0,2020,bencina,subaru,xv,0,15,116,"[14990000.0,95585.0,2020.0,15.0,116.0]","[1.5034739828524415,1.9141277046301919,568.7925888852944,1.2475286106553383,0.5194159500686578]",3
10690000.0,67000.0,2021,bencina,chevrolet,captiva,0,0,34,"[10690000.0,67000.0,2021.0,0.0,34.0]","[1.0721905855031755,1.341701691794977,569.0741693748416,0.0,0.1522426060546066]",3
9690000.0,86813.0,2020,bencina,nissan,versa,0,4,24,"[9690000.0,86813.0,2020.0,4.0,24.0]","[0.9718921210033461,1.738464909996975,568.7925888852944,0.33267429617475686,0.10746536897972231]",3
13890000.0,71363.0,2020,bencina,mazda,cx-3,0,10,104,"[13890000.0,71363.0,2020.0,10.0,104.0]","[1.3931456719026292,1.4290725049487303,568.7925888852944,0.8316857404368921,0.46568326557879663]",3
7990000.0,76112.0,2021,bencina,chery,tiggo 3,0,6,33,"[7990000.0,76112.0,2021.0,6.0,33.0]","[0.8013847313536362,1.5241731218790937,569.0741693748416,0.4990114442621353,0.14776488234711815]",3
9990000.0,84000.0,2020,diesel,ds,ds4,1,42,403,"[9990000.0,84000.0,2020.0,42.0,403.0]","[1.001981660353295,1.682133464339971,568.7925888852944,3.493080109834947,1.804522654117837]",0
12390000.0,80134.0,2020,bencina,kia,seltos,0,9,63,"[12390000.0,80134.0,2020.0,9.0,63.0]","[1.2426979751528853,1.6047152741835622,568.7925888852944,0.7485171663932029,0.282096593571771]",3
8790000.0,66356.0,2020,bencina,nissan,versa,0,4,24,"[8790000.0,66356.0,2020.0,4.0,24.0]","[0.8816235029534997,1.328805335235037,568.7925888852944,0.33267429617475686,0.10746536897972231]",3
21990000.0,111271.0,2021,diesel,mitsubishi,l200,1,13,52,"[21990000.0,111271.0,2021.0,13.0,52.0]","[2.2055632343512466,2.2282461036972965,569.0741693748416,1.0811914625679597,0.23284163278939832]",3
9690000.0,75423.0,2021,bencina,suzuki,baleno,0,17,69,"[9690000.0,75423.0,2021.0,17.0,69.0]","[0.9718921210033461,1.510375622391829,569.0741693748416,1.4138657587427166,0.30896293581670164]",3
8790000.0,83030.0,2021,bencina,chery,tiggo 3,0,6,33,"[8790000.0,83030.0,2021.0,6.0,33.0]","[0.8816235029534997,1.6627088279065212,569.0741693748416,0.4990114442621353,0.14776488234711815]",3
20190000.0,97184.0,2021,diesel,mazda,bt-50,1,10,80,"[20190000.0,97184.0,2021.0,10.0,80.0]","[2.0250259982515537,1.9461483166478064,569.0741693748416,0.8316857404368921,0.3582178965990743]",3
20490000.0,62549.0,2021,bencina,toyota,rav4,0,3,0,"[20490000.0,62549.0,2021.0,3.0,0.0]","[2.0551155376015027,1.2525686435833434,569.0741693748416,0.24950572213106764,0.0]",3
7390000.0,148487.0,2021,bencina,ford,ecosport,0,1,29,"[7390000.0,148487.0,2021.0,1.0,29.0]","[0.7412056526537386,2.9735113299934435,569.0741693748416,0.08316857404368921,0.12985398751716445]",1
12290000.0,26127.0,2021,bencina,nissan,kicks,0,4,30,"[12290000.0,26127.0,2021.0,4.0,30.0]","[1.2326681287029022,0.523203583604886,569.0741693748416,0.33267429617475686,0.13433171122465287]",3
12390000.0,69505.0,2021,diesel,peugeot,308,1,2,25,"[12390000.0,69505.0,2021.0,2.0,25.0]","[1.2426979751528853,1.391865314749401,569.0741693748416,0.16633714808737843,0.11194309268721073]",3
13890000.0,111419.0,2021,diesel,peugeot,3008,1,2,8,"[13890000.0,111419.0,2021.0,2.0,8.0]","[1.3931456719026292,2.2312098626582766,569.0741693748416,0.16633714808737843,0.035821789659907434]",3
9990000.0,126000.0,2021,bencina,chevrolet,tracker,0,0,22,"[9990000.0,126000.0,2021.0,0.0,22.0]","[1.001981660353295,2.5232001965099564,569.0741693748416,0.0,0.09850992156474545]",1
10990000.0,47001.0,2021,bencina,toyota,yaris,0,3,78,"[10990000.0,47001.0,2021.0,3.0,78.0]","[1.1022801248531242,0.9412137494933687,569.0741693748416,0.24950572213106764,0.3492624491840975]",3
17290000.0,120000.0,2021,bencina,toyota,rav4,0,3,0,"[17290000.0,120000.0,2021.0,3.0,0.0]","[1.734160451202049,2.4030478061999583,569.0741693748416,0.24950572213106764,0.0]",3
7790000.0,87000.0,2021,bencina,mg,zs,0,8,7,"[7790000.0,87000.0,2021.0,8.0,7.0]","[0.7813250384536704,1.7422096594949699,569.0741693748416,0.6653485923495137,0.031344065952419]",3
18390000.0,86665.0,2021,bencina,subaru,forester,0,15,45,"[18390000.0,86665.0,2021.0,15.0,45.0]","[1.844488762151861,1.735501151035995,569.0741693748416,1.2475286106553383,0.2014975668369793]",3
17990000.0,72872.0,2021,bencina,subaru,forester,0,15,45,"[17990000.0,72872.0,2021.0,15.0,45.0]","[1.8043693763519295,1.4592908311116948,569.0741693748416,1.2475286106553383,0.2014975668369793]",3
10990000.0,56074.0,2021,bencina,chery,tiggo 8,0,6,38,"[10990000.0,56074.0,2021.0,6.0,38.0]","[1.1022801248531242,1.1229041890404705,569.0741693748416,0.4990114442621353,0.1701535008845603]",3
10690000.0,153000.0,2021,bencina,kia,seltos,0,9,63,"[10690000.0,153000.0,2021.0,9.0,63.0]","[1.0721905855031755,3.063885952904947,569.0741693748416,0.7485171663932029,0.282096593571771]",1
9190000.0,133000.0,2021,bencina,volkswagen,polo,0,7,110,"[9190000.0,133000.0,2021.0,7.0,110.0]","[0.9217428887534315,2.6633779852049537,569.0741693748416,0.5821800183058246,0.4925496078237272]",1
11690000.0,69303.0,2021,bencina,kia,sonet,0,9,152,"[11690000.0,69303.0,2021.0,9.0,152.0]","[1.1724890500030047,1.387820184275631,569.0741693748416,0.7485171663932029,0.6806140035382412]",3
16990000.0,102897.0,2021,bencina,volkswagen,tiguan,0,7,66,"[16990000.0,102897.0,2021.0,7.0,66.0]","[1.7040709118521,2.060553417621309,569.0741693748416,0.5821800183058246,0.2955297646942363]",3
9490000.0,53241.0,2021,bencina,changan,cs55,0,23,103,"[9490000.0,53241.0,2021.0,23.0,103.0]","[0.9518324281033802,1.0661722354157666,569.0741693748416,1.912877203004852,0.4612055418713082]",3
7790000.0,29604.0,2021,bencina,chery,tiggo 2,0,6,26,"[7790000.0,29604.0,2021.0,6.0,26.0]","[0.7813250384536704,0.5928318937895297,569.0741693748416,0.4990114442621353,0.11642081639469916]",3
15990000.0,70928.0,2021,bencina,subaru,impreza,0,15,88,"[15990000.0,70928.0,2021.0,15.0,88.0]","[1.6037724473522708,1.4203614566512555,569.0741693748416,1.2475286106553383,0.3940396862589818]",3
8990000.0,120000.0,2021,bencina,hyundai,accent,0,5,79,"[8990000.0,120000.0,2021.0,5.0,79.0]","[0.9016831958534656,2.4030478061999583,569.0741693748416,0.41584287021844607,0.35374017289158594]",1
13290000.0,77000.0,2021,bencina,kia,seltos,0,9,63,"[13290000.0,77000.0,2021.0,9.0,63.0]","[1.3329665932027317,1.5419556756449733,569.0741693748416,0.7485171663932029,0.282096593571771]",3
13490000.0,115348.0,2021,bencina,citroen,c5 aircross,0,16,167,"[13490000.0,115348.0,2021.0,16.0,167.0]","[1.3530262861026974,2.3098896529129402,569.0741693748416,1.3306971846990274,0.7477798591505677]",1
17790000.0,79501.0,2021,bencina,toyota,rav4,0,3,0,"[17790000.0,79501.0,2021.0,3.0,0.0]","[1.7843096834519636,1.5920391970058574,569.0741693748416,0.24950572213106764,0.0]",3
7790000.0,63715.0,2021,bencina,gac,gs3,0,43,107,"[7790000.0,63715.0,2021.0,43.0,107.0]","[0.7813250384536704,1.2759182581002528,569.0741693748416,3.576248683878636,0.4791164367012619]",0
18990000.0,78000.0,2021,bencina,toyota,rav4,0,3,0,"[18990000.0,78000.0,2021.0,3.0,0.0]","[1.9046678408517588,1.5619810740299729,569.0741693748416,0.24950572213106764,0.0]",3
15890000.0,81081.0,2021,diesel,ram,1000,1,20,159,"[15890000.0,81081.0,2021.0,20.0,159.0]","[1.593742600902288,1.623679326454157,569.0741693748416,1.6633714808737843,0.7119580694906602]",3
7990000.0,50275.0,2021,bencina,chery,tiggo 2,0,6,26,"[7990000.0,50275.0,2021.0,6.0,26.0]","[0.8013847313536362,1.0067769038058576,569.0741693748416,0.4990114442621353,0.11642081639469916]",3
18590000.0,83986.0,2021,bencina,toyota,rav4,0,3,0,"[18590000.0,83986.0,2021.0,3.0,0.0]","[1.864548455051827,1.681853108762581,569.0741693748416,0.24950572213106764,0.0]",3
8490000.0,62187.0,2021,bencina,chery,tiggo 3,0,6,33,"[8490000.0,62187.0,2021.0,6.0,33.0]","[0.8515339636035509,1.2453194493679736,569.0741693748416,0.4990114442621353,0.14776488234711815]",3
11490000.0,92093.0,2022,bencina,chery,tiggo 8,0,6,38,"[11490000.0,92093.0,2022.0,6.0,38.0]","[1.1524293571030388,1.844199013469773,569.3557498643888,0.4990114442621353,0.1701535008845603]",3
7190000.0,74000.0,2021,bencina,mg,5,0,8,2,"[7190000.0,74000.0,2021.0,8.0,2.0]","[0.7211459597537728,1.4818794804899744,569.0741693748416,0.6653485923495137,0.008955447414976858]",3
15990000.0,102658.0,2021,diesel,fiat,ducato,1,37,406,"[15990000.0,102658.0,2021.0,37.0,406.0]","[1.6037724473522708,2.0557673474072944,569.0741693748416,3.077237239616501,1.8179558252403023]",0
11990000.0,68875.0,2022,bencina,suzuki,xl7,0,17,239,"[11990000.0,68875.0,2022.0,17.0,239.0]","[1.2025785893529535,1.3792493137668511,569.3557498643888,1.4138657587427166,1.0701759660897345]",3
11690000.0,41612.0,2021,bencina,chery,tiggo 7,0,6,222,"[11690000.0,41612.0,2021.0,6.0,222.0]","[1.1724890500030047,0.8332968775966055,569.0741693748416,0.4990114442621353,0.9940546630624313]",3
25490000.0,55000.0,2022,bencina,toyota,fortuner,0,3,59,"[25490000.0,55000.0,2022.0,3.0,59.0]","[2.5566078601006494,1.101396911174981,569.3557498643888,0.24950572213106764,0.2641856987418173]",3
7790000.0,92388.0,2021,bencina,chery,tiggo 2,0,6,26,"[7790000.0,92388.0,2021.0,6.0,26.0]","[0.7813250384536704,1.850106505993348,569.0741693748416,0.4990114442621353,0.11642081639469916]",3
7490000.0,104059.0,2021,bencina,chery,tiggo 3,0,6,33,"[7490000.0,104059.0,2021.0,6.0,33.0]","[0.7512354991037216,2.083822930544679,569.0741693748416,0.4990114442621353,0.14776488234711815]",3
9290000.0,57102.0,2021,bencina,chery,tiggo 3,0,6,33,"[9290000.0,57102.0,2021.0,6.0,33.0]","[0.9317727352034143,1.1434902985802502,569.0741693748416,0.4990114442621353,0.14776488234711815]",3
16390000.0,34931.0,2022,bencina,suzuki,jimny,0,17,481,"[16390000.0,34931.0,2022.0,17.0,481.0]","[1.6438918331522026,0.6995071909864229,569.3557498643888,1.4138657587427166,2.1537851033019346]",0
38900000.0,50013.0,2022,bencina,lexus,rx350,0,36,627,"[38900000.0,50013.0,2022.0,36.0,627.0]","[3.9016102690433603,1.0015302494289877,569.3557498643888,2.9940686655728115,2.807532764595245]",0
8090000.0,43139.0,2022,bencina,volkswagen,gol,0,7,106,"[8090000.0,43139.0,2022.0,7.0,106.0]","[0.8114145778036191,0.8638756609305001,569.3557498643888,0.5821800183058246,0.4746387129937735]",3
11290000.0,35008.0,2022,bencina,great,wall wingle 7,0,27,233,"[11290000.0,35008.0,2022.0,27.0,233.0]","[1.132369664203073,0.7010491466620679,569.3557498643888,2.2455514991796086,1.043309623844804]",0
18990000.0,105433.0,2022,bencina,audi,q2,0,14,145,"[18990000.0,105433.0,2022.0,14.0,145.0]","[1.9046678408517588,2.1113378279256687,569.3557498643888,1.164360036611649,0.6492699375858222]",3
8990000.0,111928.0,2022,bencina,kia,morning,0,9,54,"[8990000.0,111928.0,2022.0,9.0,54.0]","[0.9016831958534656,2.2414027904362412,569.3557498643888,0.7485171663932029,0.24179708020437518]",3
14890000.0,145250.0,2022,bencina,toyota,rav4,0,3,0,"[14890000.0,145250.0,2022.0,3.0,0.0]","[1.4934441364024584,2.9086891154211996,569.3557498643888,0.24950572213106764,0.0]",1
10490000.0,119936.0,2022,bencina,haval,jolion,0,21,36,"[10490000.0,119936.0,2022.0,21.0,36.0]","[1.0521308926032096,2.4017661807033184,569.3557498643888,1.7465400549174734,0.16119805346958346]",3
6790000.0,44418.0,2022,bencina,chery,tiggo 2,0,6,26,"[6790000.0,44418.0,2022.0,6.0,26.0]","[0.681026573953841,0.8894881454649146,569.3557498643888,0.4990114442621353,0.11642081639469916]",3
25490000.0,63149.0,2022,bencina,toyota,fortuner,0,3,59,"[25490000.0,63149.0,2022.0,3.0,59.0]","[2.5566078601006494,1.2645838826143432,569.3557498643888,0.24950572213106764,0.2641856987418173]",3
9690000.0,44552.0,2022,bencina,jetour,x70,0,32,68,"[9690000.0,44552.0,2022.0,32.0,68.0]","[0.9718921210033461,0.8921715488485046,569.3557498643888,2.661394369398055,0.3044852121092132]",3
7990000.0,80000.0,2022,bencina,jac,js2,0,35,487,"[7990000.0,80000.0,2022.0,35.0,487.0]","[0.8013847313536362,1.6020318707999723,569.3557498643888,2.9109000915291223,2.180651445546865]",0
14590000.0,78974.0,2022,bencina,nissan,x-trail,0,4,12,"[14590000.0,78974.0,2022.0,4.0,12.0]","[1.4633545970525097,1.5814858120569626,569.3557498643888,0.33267429617475686,0.053732684489861154]",3
7790000.0,83786.0,2022,bencina,kia,soluto,0,9,113,"[7790000.0,83786.0,2022.0,9.0,113.0]","[0.7813250384536704,1.677848029085581,569.3557498643888,0.7485171663932029,0.5059827789461925]",3
20390000.0,56500.0,2022,bencina,toyota,rav4,0,3,0,"[20390000.0,56500.0,2022.0,3.0,0.0]","[2.04508569115152,1.1314350087524805,569.3557498643888,0.24950572213106764,0.0]",3
7290000.0,80000.0,2022,bencina,dfsk,500,0,34,162,"[7290000.0,80000.0,2022.0,34.0,162.0]","[0.7311758062037557,1.6020318707999723,569.3557498643888,2.827731517485433,0.7253912406131255]",0
11990000.0,34500.0,2022,bencina,ford,territory,0,1,17,"[11990000.0,34500.0,2022.0,1.0,17.0]","[1.2025785893529535,0.6908762442824881,569.3557498643888,0.08316857404368921,0.0761213030273033]",3
8490000.0,148800.0,2022,diesel,maxus,t60,1,25,20,"[8490000.0,148800.0,2022.0,25.0,20.0]","[0.8515339636035509,2.9797792796879485,569.3557498643888,2.0792143510922303,0.08955447414976858]",1
7790000.0,101039.0,2022,bencina,chery,tiggo 3,0,6,33,"[7790000.0,101039.0,2022.0,6.0,33.0]","[0.7813250384536704,2.02334622742198,569.3557498643888,0.4990114442621353,0.14776488234711815]",3
17990000.0,81424.0,2022,hibrido,toyota,corolla,2,3,125,"[17990000.0,81424.0,2022.0,3.0,125.0]","[1.8043693763519295,1.6305480381002118,569.3557498643888,0.24950572213106764,0.5597154634360536]",3
17490000.0,78239.0,2022,bencina,hyundai,tucson,0,5,19,"[17490000.0,78239.0,2022.0,5.0,19.0]","[1.7542201441020147,1.5667671442439879,569.3557498643888,0.41584287021844607,0.08507675044228015]",3
13290000.0,49516.0,2022,diesel,peugeot,landtrek,1,2,15,"[13290000.0,49516.0,2022.0,2.0,15.0]","[1.3329665932027317,0.9915776264316428,569.3557498643888,0.16633714808737843,0.06716585561232644]",3
12990000.0,39003.0,2022,bencina,opel,mokka,0,22,53,"[12990000.0,39003.0,2022.0,22.0,53.0]","[1.3028770538527827,0.7810506132101415,569.3557498643888,1.8297086289611628,0.23731935649688676]",3
9990000.0,59459.0,2022,bencina,chevrolet,groove,0,0,35,"[9990000.0,59459.0,2022.0,0.0,35.0]","[1.001981660353295,1.1906901625736943,569.3557498643888,0.0,0.15672032976209502]",3
11290000.0,45376.0,2022,bencina,geely,coolray,0,38,82,"[11290000.0,45376.0,2022.0,38.0,82.0]","[1.132369664203073,0.9086724771177442,569.3557498643888,3.1604058136601902,0.3671733440140512]",0
7790000.0,89000.0,2022,bencina,chery,tiggo 2 pro,0,6,27,"[7790000.0,89000.0,2022.0,6.0,27.0]","[0.7813250384536704,1.782260456264969,569.3557498643888,0.4990114442621353,0.12089854010218759]",3
11690000.0,55810.0,2022,bencina,toyota,raize,0,3,61,"[11690000.0,55810.0,2022.0,3.0,61.0]","[1.1724890500030047,1.1176174838668307,569.3557498643888,0.24950572213106764,0.2731411461567942]",3
19990000.0,70000.0,2022,bencina,toyota,rav4,0,3,0,"[19990000.0,70000.0,2022.0,3.0,0.0]","[2.004966305351588,1.4017778869499757,569.3557498643888,0.24950572213106764,0.0]",3
14190000.0,55587.0,2022,bencina,haval,h6,0,21,73,"[14190000.0,55587.0,2022.0,21.0,73.0]","[1.423235211252578,1.1131518200269757,569.3557498643888,1.7465400549174734,0.3268738306466553]",3
