marca,modelo,year,precio,kilometraje,combustible,ciudad,url,precio_num,km_num,year_limpio
haval,Jolion,2022,10680000.0,110200.0,bencina,cerrillos,https://www.yapo.cl/autos-usados/haval-jolion-deluxe/32328617,10687.0,1102000.0,2022
toyota,Hilux,2019,15800000.0,99868.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/hilux-dx-4x4-kycr18/32476730,1587.0,998680.0,2019
toyota,Hilux,2023,19800000.0,54965.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/hilux-dx-4x4-sjrb18/32476783,1987.0,549650.0,2023
toyota,Hilux,2023,19800000.0,53100.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/hilux-dx-4x4-skll88/32476552,1987.0,531000.0,2023
toyota,Hilux,2023,19800000.0,35486.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/hilux-dx-4x4-svjf62/32477031,1987.0,354860.0,2023
toyota,Hilux,2023,19800000.0,31908.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/hilux-dx-4x4-swvs34/32476913,1987.0,319080.0,2023
toyota,Hilux,2023,24800000.0,79176.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/hilux-sr-4x4-slbh86/32476628,2487.0,791760.0,2023
toyota,Hilux,2024,32800000.0,79983.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/hilux-srv-4x4-szcw67/32476956,3287.0,799830.0,2024
honda,Accord,2014,8980000.0,200000.0,bencina,las condes,https://www.yapo.cl/autos-usados/honda-accord-2-4-exl-auto/32427156,89800000.0,2000000.0,2014
honda,Civic,2013,10000000.0,186000.0,bencina,san clemente,https://www.yapo.cl/autos-usados/honda-civic-si-2013/32407816,107.0,1860000.0,2013
honda,Cr-v,2015,11190000.0,112674.0,bencina,macul,https://www.yapo.cl/autos-usados/honda-cr-v-2015/32167542,11197.0,1126740.0,2015
honda,Hr-v,2022,15990000.0,51515.0,bencina,santiago,https://www.yapo.cl/autos-usados/honda-hr-v-2022/32170836,15997.0,515150.0,2022
honda,Pilot,2020,21990000.0,97300.0,bencina,santiago,https://www.yapo.cl/autos-usados/honda-pilot-2020/32249581,21997.0,973000.0,2020
honda,Pilot,2022,19950000.0,61282.0,bencina,providencia,https://www.yapo.cl/autos-usados/honda-pilot-ex-3-5-4x2-at-2022/32402990,19957.0,612820.0,2022
honda,Wr-v,2021,10590000.0,69300.0,bencina,rancagua,https://www.yapo.cl/autos-usados/honda-wr-v-1-5-lx-excelente-estado/32318640,10597.0,693000.0,2021
hyundai,Accent,2025,13400000.0,28000.0,bencina,santiago,https://www.yapo.cl/autos-usados/hyundai-accent-bn7i-1-5-mt-plus-ano-2025/32447205,1347.0,280000.0,2025
hyundai,Avante,2016,6250000.0,121000.0,diesel,el bosque,https://www.yapo.cl/autos-usados/hyundai-avante-1-6-diesel/32423886,62500000.0,1210000.0,2016
hyundai,Creta,2019,10190000.0,102000.0,bencina,la florida,https://www.yapo.cl/autos-usados/hyundai-creta-2019/32284301,10197.0,1020000.0,2019
hyundai,Creta,2019,11690000.0,90800.0,bencina,santiago,https://www.yapo.cl/autos-usados/hyundai-creta-2019/32382601,11697.0,908000.0,2019
hyundai,Eon,2017,5190000.0,153000.0,bencina,villa alemana,https://www.yapo.cl/autos-usados/hyundai-eon-2017-gl-hatchback-economico/31160112,51900000.0,1530000.0,2017
hyundai,Genesis,2013,11800000.0,160000.0,bencina,san felipe,https://www.yapo.cl/autos-usados/hyundai-genesis-coupe-fl-2-0-2013/32100471,1187.0,1600000.0,2013
hyundai,Grand I10,2026,10590000.0,1200.0,bencina,talca,https://www.yapo.cl/autos-usados/hyundai-grand-i10-hb-1-2-mt-plus-ano-2026/32396982,10597.0,12000.0,2026
hyundai,Grand I10,2018,5700000.0,79000.0,bencina,coyhaique,https://www.yapo.cl/autos-usados/hyundai-grand-i10/32319393,57000000.0,790000.0,2018
hyundai,Grand I10,2021,8500000.0,39000.0,bencina,antofagasta,https://www.yapo.cl/autos-usados/hyundai-grand-i10/32358163,85000000.0,390000.0,2021
hyundai,I10,2014,4500000.0,139000.0,bencina,rancagua,https://www.yapo.cl/autos-usados/hyundai-i10/32434445,45000000.0,1390000.0,2014
hyundai,I20,2022,9990000.0,90000.0,bencina,puerto montt,https://www.yapo.cl/autos-usados/hyundai-i20-2022/32253382,99900000.0,900000.0,2022
hyundai,I40,2013,6980000.0,140000.0,bencina,maipu,https://www.yapo.cl/autos-usados/hyundai-i40-2013-full-equipo-2-0/32305545,69800000.0,1400000.0,2013
hyundai,Porter,2022,15490000.0,100000.0,diesel,curico,https://www.yapo.cl/autos-usados/hyundai-porter-h100-2022/32454228,15497.0,1000000.0,2022
hyundai,Porter,2015,11990000.0,213782.0,bencina,santiago,https://www.yapo.cl/autos-usados/hyundai-porter-hr-std-2-5-2015-306/32318043,11997.0,2137820.0,2015
hyundai,Porter Ii,2012,8300000.0,68544.0,diesel,punta arenas,https://www.yapo.cl/autos-usados/hyundai-porter-ii-ano-2012-cabina-y-media-recien-llegado/32321951,83000000.0,685440.0,2012
hyundai,Santa Fe,2023,23990000.0,26000.0,bencina,lo barnechea,https://www.yapo.cl/autos-usados/hyundai-santa-fe-2-5-value-aut-2023/32428813,23997.0,260000.0,2023
hyundai,Santa Fe,2015,12200000.0,203400.0,diesel,copiapo,https://www.yapo.cl/autos-usados/hyundai-santa-fe-2015-4x4-diesel-automatica-7-pasajeros-full-premium/32419582,1227.0,2034000.0,2015
hyundai,Santa Fe,2017,14990000.0,86374.0,bencina,santiago,https://www.yapo.cl/autos-usados/hyundai-santa-fe-2017/32324186,14997.0,863740.0,2017
hyundai,Santa Fe,2014,10000000.0,247000.0,diesel,maipu,https://www.yapo.cl/autos-usados/hyundai-santa-fe-20214-diesel-autom/32423221,107.0,2470000.0,2014
hyundai,Santa Fe,2014,10290000.0,155600.0,diesel,puerto montt,https://www.yapo.cl/autos-usados/hyundai-santa-fe-crdi-4x4-diesel-2-2-ano-2014/32384014,10297.0,1556000.0,2014
hyundai,Tucson,2024,21990000.0,26057.0,bencina,valparaiso,https://www.yapo.cl/autos-usados/hyundai-tucson-2-0-nx4-plus-at-2024/32263712,21997.0,260570.0,2024
hyundai,Tucson,2025,19900000.0,48967.0,bencina,biobio,https://www.yapo.cl/autos-usados/hyundai-tucson-2025/32363725,1997.0,489670.0,2025
hyundai,Tucson,2008,5850000.0,180000.0,bencina,cerrillos,https://www.yapo.cl/autos-usados/hyundai-tucson-gl-2008-motor-2-0/32219772,58500000.0,1800000.0,2008
hyundai,Tucson,2023,19690000.0,62000.0,bencina,macul,https://www.yapo.cl/autos-usados/hyundai-tucson-nx4-gdi-7dct-1-6-aut-2023/32502257,19697.0,620000.0,2023
hyundai,Veloster,2013,7900000.0,95000.0,bencina,punta arenas,https://www.yapo.cl/autos-usados/hyundai-veloster-2013/32088999,79000000.0,950000.0,2013
hyundai,Verna,2022,8499990.0,88000.0,bencina,puerto montt,https://www.yapo.cl/autos-usados/hyundai-verna-1-4-2022/32434411,84999900.0,880000.0,2022
chevrolet,Tracker,2016,7000000.0,130000.0,bencina,san bernardo,https://www.yapo.cl/autos-usados/impecable-chevrolet-tracker-lt-full-ecocuero/25938124,70000000.0,1300000.0,2016
chevrolet,Tracker,2014,6800000.0,120000.0,bencina,los angeles,https://www.yapo.cl/autos-usados/imperdible/32441246,68000000.0,1200000.0,2014
infiniti,Qx60,2015,13980000.0,117000.0,bencina,las condes,https://www.yapo.cl/autos-usados/infiniti-qx60-3-5-awd/32326854,13987.0,1170000.0,2015
jac,Js4,2023,9590000.0,28200.0,bencina,talca,https://www.yapo.cl/autos-usados/jac-js4-hb-1-6-mt-comfort-ano-2023/32256705,95900000.0,282000.0,2023
jac,Js8,2024,12590000.0,34278.0,bencina,santiago,https://www.yapo.cl/autos-usados/jac-js8-2024/32399998,12597.0,342780.0,2024
jac,S2,2023,7790000.0,22000.0,bencina,puerto montt,https://www.yapo.cl/autos-usados/jac-s2-2023/32267359,77900000.0,220000.0,2023
jeep,Cherokee,2012,7200000.0,144000.0,bencina,ñuñoa,https://www.yapo.cl/autos-usados/jeep-cherokee-liberty-2012/32440083,72000000.0,1440000.0,2012
jeep,Compass,2019,12990000.0,62540.0,bencina,santiago,https://www.yapo.cl/autos-usados/jeep-compass-2019/32361017,12997.0,625400.0,2019
jeep,Compass,2019,9980000.0,89219.0,bencina,las condes,https://www.yapo.cl/autos-usados/jeep-compass-sport-2-4-mec-2019/32213340,99800000.0,892190.0,2019
jeep,Grand Cherokee,2013,8990000.0,164000.0,bencina,temuco,https://www.yapo.cl/autos-usados/jeep-grand-cherokee-2013/32417536,89900000.0,1640000.0,2013
jeep,Grand Cherokee,2020,22490000.0,75000.0,diesel,maule,https://www.yapo.cl/autos-usados/jeep-grand-cherokee-3-0-laredo-at-4x4-diesel-2020/32294701,22497.0,750000.0,2020
jeep,Grand Cherokee,2022,23490000.0,100000.0,bencina,santiago,https://www.yapo.cl/autos-usados/jeep-grand-cherokee-3-6-limited-lx-at-4x4-2022/32320840,23497.0,1000000.0,2022
jeep,Grand Cherokee Srt,2017,34980000.0,105600.0,bencina,vitacura,https://www.yapo.cl/autos-usados/jeep-grand-cherokee-6-4-auto-srt8-2017/32383277,34987.0,1056000.0,2017
jeep,Grand Cherokee,2017,12790000.0,187500.0,bencina,las condes,https://www.yapo.cl/autos-usados/jeep-grand-cherokee-laredo-3-6-aut/32292820,12797.0,1875000.0,2017
jeep,Grand Cherokee,2021,23990000.0,92867.0,bencina,lo barnechea,https://www.yapo.cl/autos-usados/jeep-grand-cherokee-limited-3-6-4wd-2021/32166871,23997.0,928670.0,2021
jeep,Grand Cherokee,2020,23990000.0,100000.0,bencina,las condes,https://www.yapo.cl/autos-usados/jeep-grand-cherokee-v6-limited-2020-oportunidad/32161148,23997.0,1000000.0,2020
jeep,Patriot,2008,3800000.0,300000.0,bencina,cerrillos,https://www.yapo.cl/autos-usados/jeep-patriot-2008-4x4/32219552,38000000.0,3000000.0,2008
jeep,Renegade,2022,10900000.0,56701.0,bencina,las condes,https://www.yapo.cl/autos-usados/jeep-renegade-sport-1-8-mec-2022/32370468,1097.0,567010.0,2022
jeep,Wrangler,2014,16000000.0,49000.0,diesel,iquique,https://www.yapo.cl/autos-usados/jeep-wranger-rubicom/32441654,167.0,490000.0,2014
jeep,Wrangler,2015,24990000.0,80000.0,bencina,las condes,https://www.yapo.cl/autos-usados/jeep-wrangler-sport-2015/32484185,24997.0,800000.0,2015
jetour,X70plus,2024,13900000.0,27600.0,bencina,santiago,https://www.yapo.cl/autos-usados/jetour-x70-plus-2024/32332993,1397.0,276000.0,2024
jmc,Vigus Pro,2024,16200000.0,17000.0,diesel,santiago,https://www.yapo.cl/autos-usados/jmc-vigus-pro-automatica-2-0-diesel-unico-dueno-cero-detalles/32384425,1627.0,170000.0,2024
mitsubishi,L 200,2022,16800000.0,36920.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/katana-crt-4x4-rhbc59/32476755,1687.0,369200.0,2022
mitsubishi,L 200,2023,17800000.0,46416.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/katana-crt-4x4-sscz27/32476840,1787.0,464160.0,2023
kia,Carens,2023,15900000.0,19000.0,bencina,las condes,https://www.yapo.cl/autos-usados/kia-carens-lx-1-5-2023/32456589,1597.0,190000.0,2023
kia,Carnival,2016,10900000.0,115000.0,diesel,punta arenas,https://www.yapo.cl/autos-usados/kia-carnival-2016-4x2/31645491,1097.0,1150000.0,2016
kia,Cerato,2017,9890000.0,140000.0,bencina,paine,https://www.yapo.cl/autos-usados/kia-cerato-1-6-mecanico/32489151,98900000.0,1400000.0,2017
kia,Frontier,2016,7500000.0,193000.0,diesel,san miguel,https://www.yapo.cl/autos-usados/kia-frontier-2016-2-5l-con-frio/32114996,75000000.0,1930000.0,2016
kia,K3,2024,18990000.0,4805.0,bencina,colina,https://www.yapo.cl/autos-usados/kia-k3-mpi/32491153,18997.0,48050.0,2024
kia,Morning,2023,8890000.0,25000.0,bencina,la reina,https://www.yapo.cl/autos-usados/kia-mornig-mpi-1-2/32317903,88900000.0,250000.0,2023
kia,Morning,2021,6990000.0,70409.0,bencina,santiago,https://www.yapo.cl/autos-usados/kia-morning-2021/32199557,69900000.0,704090.0,2021
kia,Morning,2015,6190000.0,180000.0,bencina,vitacura,https://www.yapo.cl/autos-usados/kia-morning-ex-1-2-at-2015/32385687,61900000.0,1800000.0,2015
kia,Morning,2014,6100000.0,137000.0,bencina,valdivia,https://www.yapo.cl/autos-usados/kia-motors-morning-ex-1-2-ano-2014/32446073,61000000.0,1370000.0,2014
kia,Rio,2019,9100000.0,99000.0,bencina,la florida,https://www.yapo.cl/autos-usados/kia-rio-4-1-4-2019-a-c/32425004,91000000.0,990000.0,2019
kia,Rio,2024,13280000.0,41000.0,bencina,la granja,https://www.yapo.cl/autos-usados/kia-rio-4-lx-1-4-ac/32451620,13287.0,410000.0,2024
kia,Rio,2015,7390000.0,87000.0,bencina,rancagua,https://www.yapo.cl/autos-usados/kia-rio-5/32476797,73900000.0,870000.0,2015
kia,Seltos,2022,12980000.0,112000.0,bencina,las condes,https://www.yapo.cl/autos-usados/kia-seltos-2022/32199092,12987.0,1120000.0,2022
kia,Seltos,2025,19590000.0,41952.0,bencina,santiago,https://www.yapo.cl/autos-usados/kia-seltos-2025/32326282,19597.0,419520.0,2025
kia,Seltos,2021,12800000.0,51000.0,bencina,temuco,https://www.yapo.cl/autos-usados/kia-seltos-mpi-1-6-aut-2021/32432710,1287.0,510000.0,2021
kia,Soluto,2023,7890000.0,116000.0,bencina,recoleta,https://www.yapo.cl/autos-usados/kia-soluto-1-4-lx-2023/32486289,78900000.0,1160000.0,2023
kia,Soluto,2023,8500000.0,39849.0,bencina,santiago,https://www.yapo.cl/autos-usados/kia-soluto-2023/32357530,85000000.0,398490.0,2023
kia,Soluto,2024,9490000.0,66000.0,bencina,puerto montt,https://www.yapo.cl/autos-usados/kia-soluto/32432923,94900000.0,660000.0,2024
kia,Sonet,2022,13490000.0,61000.0,bencina,valparaiso,https://www.yapo.cl/autos-usados/kia-sonet-1-5-ex-mt-2022/32284140,13497.0,610000.0,2022
kia,Sorento,2018,13500000.0,135000.0,bencina,coquimbo,https://www.yapo.cl/autos-usados/kia-sorento-2018-impecable/26213574,1357.0,1350000.0,2018
kia,Sorento,2009,3500000.0,12000.0,bencina,puente alto,https://www.yapo.cl/autos-usados/kia-sorento-ano-2009/32421614,35000000.0,120000.0,2009
kia,Sorento,2012,8500000.0,165000.0,bencina,concepción,https://www.yapo.cl/autos-usados/kia-sorento-full-4x4/32402262,85000000.0,1650000.0,2012
kia,Sportage,2017,10990000.0,125000.0,bencina,temuco,https://www.yapo.cl/autos-usados/kia-sportage-2017-mecanico/32331898,10997.0,1250000.0,2017
kia,Sportage Ql Pe 4wd 2.0 Aut,2021,15990000.0,140000.0,diesel,villarrica,https://www.yapo.cl/autos-usados/kia-sportage-ql-pe-4wd-2-0-aut-2021/32394975,15997.0,1400000.0,2021
kia,Sportage,2018,11900000.0,125000.0,bencina,temuco,https://www.yapo.cl/autos-usados/kia-sportage-special-pack/32502550,1197.0,1250000.0,2018
kyc,Mamut Cargo V5,2023,7500000.0,41000.0,bencina,la serena,https://www.yapo.cl/autos-usados/kyc-camioneta-x5-plus-pick-up-2023-casi-nuevo/32428425,75000000.0,410000.0,2023
land,Rover Discovery,2020,38900000.0,73898.0,diesel,las condes,https://www.yapo.cl/autos-usados/land-rover-discovery-hse-tdv6-4x4-3-0-aut-2020/31984126,3897.0,738980.0,2020
land,Rover Range Rover,2010,14590000.0,220000.0,diesel,puerto montt,https://www.yapo.cl/autos-usados/land-rover-range-rover-2010-diesel-2-7-aut/32387547,14597.0,2200000.0,2010
maxus,T60,2022,17590000.0,86000.0,diesel,valparaiso,https://www.yapo.cl/autos-usados/maxus-t60-2-0-d20-glx-at-4x4-diesel-2022/32273343,17597.0,860000.0,2022
maxus,T60,2022,10900000.0,91079.0,diesel,coquimbo,https://www.yapo.cl/autos-usados/maxus-t60-2022/32301106,1097.0,910790.0,2022
maxus,T60,2023,11000000.0,59547.0,diesel,o'higgins,https://www.yapo.cl/autos-usados/maxus-t60-2023/31233483,117.0,595470.0,2023
maxus,T60,2024,14390000.0,51135.0,diesel,santiago,https://www.yapo.cl/autos-usados/maxus-t60-4x4-dx-mt-e6-2024-320/32491059,14397.0,511350.0,2024
maxus,T60,2022,12900000.0,85593.0,diesel,las condes,https://www.yapo.cl/autos-usados/maxus-t60-gl-2-8-mec-2022/32385612,1297.0,855930.0,2022
maxus,T60,2022,12500000.0,127000.0,diesel,valdivia,https://www.yapo.cl/autos-usados/maxus-t60/32225345,1257.0,1270000.0,2022
mazda,3,2022,15980000.0,22000.0,bencina,paine,https://www.yapo.cl/autos-usados/mazda-3-2-0-mecanico/32489128,15987.0,220000.0,2022
mazda,3,2013,9000000.0,118000.0,bencina,las condes,https://www.yapo.cl/autos-usados/mazda-3-hb-1-6/32390066,90000000.0,1180000.0,2013
mazda,Other,2019,11490000.0,94244.0,bencina,santiago,https://www.yapo.cl/autos-usados/mazda-3-sedan-2019/32369423,11497.0,942440.0,2019
mazda,Bt-50,2024,29990000.0,67476.0,bencina,santiago,https://www.yapo.cl/autos-usados/mazda-bt-50-2024/31959543,29997.0,674760.0,2024
mazda,Bt-50,2022,19990000.0,90200.0,diesel,concepción,https://www.yapo.cl/autos-usados/mazda-bt-diesel-full/32374118,19997.0,902000.0,2022
mazda,Bt50,2019,17290000.0,123154.0,diesel,santiago,https://www.yapo.cl/autos-usados/mazda-bt50-dc-3-2-sdx-high-6at-4x4-di-2019-206/32309982,17297.0,1231540.0,2019
mazda,Cx-30,2022,14990000.0,119551.0,bencina,o'higgins,https://www.yapo.cl/autos-usados/mazda-cx-30-2022/32278110,14997.0,1195510.0,2022
mazda,Cx-5,2025,19900000.0,40400.0,bencina,los lagos,https://www.yapo.cl/autos-usados/mazda-cx-5-2025/32188491,1997.0,404000.0,2025
mazda,Cx-05,2018,14900000.0,92000.0,bencina,providencia,https://www.yapo.cl/autos-usados/mazda-cx-5-all-new-2018-4x4-awd-automatico-blanco-perla/32434232,1497.0,920000.0,2018
mazda,Cx-60,2025,42290000.0,22436.0,bencina,santiago,https://www.yapo.cl/autos-usados/mazda-cx-60-2025/32326178,42297.0,224360.0,2025
mazda,Cx-7,2008,5800000.0,184000.0,bencina,las condes,https://www.yapo.cl/autos-usados/mazda-cx-7-gt/31713405,58000000.0,1840000.0,2008
mazda,Cx-9,2014,10490000.0,170000.0,bencina,las condes,https://www.yapo.cl/autos-usados/mazda-cx-9-gt-2014-full-equipo-7-pasajeros/32321509,10497.0,1700000.0,2014
mazda,Cx-9,2018,19900000.0,59826.0,bencina,las condes,https://www.yapo.cl/autos-usados/mazda-cx-9-r-4x4-2-5-aut-2018/32402744,1997.0,598260.0,2018
mazda,Other,2024,43390000.0,19629.0,bencina,santiago,https://www.yapo.cl/autos-usados/mazda-cx-90-2024/32326411,43397.0,196290.0,2024
mazda,Demio,2016,6450000.0,45000.0,diesel,punta arenas,https://www.yapo.cl/autos-usados/mazda-demio-sports/31875618,64500000.0,450000.0,2016
mazda,Mazda3,2021,14980000.0,80000.0,bencina,la granja,https://www.yapo.cl/autos-usados/mazda-new-3-2021/32466533,14987.0,800000.0,2021
mazda,3,2017,9990000.0,151000.0,bencina,puerto montt,https://www.yapo.cl/autos-usados/mazda-new-3-at-2017/31990544,99900000.0,1510000.0,2017
mazda,3,2019,12600000.0,32000.0,bencina,temuco,https://www.yapo.cl/autos-usados/mazda-new-3-hb-2-0-2019/32415612,1267.0,320000.0,2019
mazda,Cx-3,2018,10990000.0,170000.0,bencina,las condes,https://www.yapo.cl/autos-usados/mazda-new-cx3-r/32302848,10997.0,1700000.0,2018
mercedes,Benz A200 D,2021,23890000.0,80000.0,diesel,puerto montt,https://www.yapo.cl/autos-usados/mercedes-benz-a200-diesel-2-0-2021/32274866,23897.0,800000.0,2021
mercedes,Benz A200 D Aut,2021,23890000.0,80000.0,diesel,puerto montt,https://www.yapo.cl/autos-usados/mercedes-benz-a200-diesel-aut-2021/32253383,23897.0,800000.0,2021
mercedes,Benz C200,2019,19900000.0,78000.0,bencina,talca,https://www.yapo.cl/autos-usados/mercedes-benz-c200-mild-hybrid/32080052,1997.0,780000.0,2019
mercedes,Benz E350,2014,18990000.0,115000.0,diesel,colina,https://www.yapo.cl/autos-usados/mercedes-benz-e-350-3-5-e-350-bluetec-auto-2014/32449449,18997.0,1150000.0,2014
mercedes,Benz E250,2011,11980000.0,240000.0,bencina,paine,https://www.yapo.cl/autos-usados/mercedes-benz-e250-1-8-turbo/32488923,11987.0,2400000.0,2011
mercedes,Benz Gla200,2015,16780000.0,68000.0,bencina,vitacura,https://www.yapo.cl/autos-usados/mercedes-benz-gla-200-1-6-aut-2015-unico-dueno/32401234,16787.0,680000.0,2015
mercedes,Benz Gla 200,2019,17990000.0,79700.0,bencina,las condes,https://www.yapo.cl/autos-usados/mercedes-benz-gla-200-2019/32367800,17997.0,797000.0,2019
mercedes,Benz Glc 250,2020,26900000.0,141626.0,diesel,las condes,https://www.yapo.cl/autos-usados/mercedes-benz-glc-250-4matic-diesel-2-1-aut-2020/32010977,2697.0,1416260.0,2020
mercedes,Benz Gle350,2018,38990000.0,113000.0,diesel,macul,https://www.yapo.cl/autos-usados/mercedes-benz-gle-350d-coupe-sport-look-amg-2018/32417874,38997.0,1130000.0,2018
mercedes,Benz Gle 63s,2016,46000000.0,108000.0,bencina,tocopilla,https://www.yapo.cl/autos-usados/mercedes-benz-gle-63s-2016/32379187,467.0,1080000.0,2016
mercedes,Benz S500,2017,67990000.0,29500.0,bencina,las condes,https://www.yapo.cl/autos-usados/mercedes-benz-s500-2017/32025994,67997.0,295000.0,2017
mg,Mg3,2021,6480000.0,98000.0,bencina,maipu,https://www.yapo.cl/autos-usados/mg-3-2021-full-equipo-1-5/32305461,64800000.0,980000.0,2021
mg,Mg3,2022,7790000.0,280000.0,bencina,rancagua,https://www.yapo.cl/autos-usados/mg-3/32434291,77900000.0,2800000.0,2022
mg,Mg 5,2024,8890000.0,9000.0,bencina,la florida,https://www.yapo.cl/autos-usados/mg-5-2024-como-nuevo-9000-km/32258441,88900000.0,90000.0,2024
mitsubishi,Asx,2019,9990000.0,130000.0,bencina,temuco,https://www.yapo.cl/autos-usados/mitsubishi-asx-2019/32248236,99900000.0,1300000.0,2019
mitsubishi,Canter,2022,25990000.0,52000.0,diesel,valdivia,https://www.yapo.cl/autos-usados/mitsubishi-canter-tolva/32084181,25997.0,520000.0,2022
mitsubishi,L 200,2018,11990000.0,158000.0,diesel,la reina,https://www.yapo.cl/autos-usados/mitsubishi-katana-crm/32432508,11997.0,1580000.0,2018
mitsubishi,L 200,2019,14190000.0,130000.0,diesel,curico,https://www.yapo.cl/autos-usados/mitsubishi-l200-2019-4x4-katana/32366121,14197.0,1300000.0,2019
mitsubishi,L 200,2020,13990000.0,160000.0,diesel,temuco,https://www.yapo.cl/autos-usados/mitsubishi-l200-2020-4x4-facturable/32423858,13997.0,1600000.0,2020
mitsubishi,L 200,2019,13390000.0,120000.0,diesel,curico,https://www.yapo.cl/autos-usados/mitsubishi-l200-4x2-katana/32339222,13397.0,1200000.0,2019
mitsubishi,L 200,2022,21500000.0,173000.0,diesel,valdivia,https://www.yapo.cl/autos-usados/mitsubishi-l200-dakar-4x4-dcab-2-4-aut-ano-2022/32266712,2157.0,1730000.0,2022
mitsubishi,L 200,2022,13700000.0,104000.0,diesel,valdivia,https://www.yapo.cl/autos-usados/mitsubishi-l200-work-cr-4x2-2-4-2022/32318655,1377.0,1040000.0,2022
mitsubishi,Outlander,2010,5480000.0,154176.0,bencina,la reina,https://www.yapo.cl/autos-usados/mitsubishi-outlander-gl-2-4-aut-2010/32332159,54800000.0,1541760.0,2010
nissan,Navara,2023,18800000.0,49995.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/navara-se-4x4-sxdw16/32477051,1887.0,499950.0,2023
nissan,Navara,2023,18800000.0,45489.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/navara-se-4x4-szcx45/32477093,1887.0,454890.0,2023
nissan,Navara,2023,17800000.0,86795.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/navara-se-4x4-szcx47/32477129,1787.0,867950.0,2023
nissan,Navara,2023,21800000.0,48421.0,diesel,san joaquin,https://www.yapo.cl/autos-usados/navara-xe-4x4-sxdw46/32476933,2187.0,484210.0,2023
hyundai,Tucson,2012,6990000.0,262233.0,bencina,la serena,https://www.yapo.cl/autos-usados/new-hyundai-tucson-gl-2-0-at-2012-automatica-aire-acondicionado-full/32265288,69900000.0,2622330.0,2012
nissan,Kicks,2017,8950000.0,100000.0,bencina,la florida,https://www.yapo.cl/autos-usados/nissan-kicks-2017/32258452,89500000.0,1000000.0,2017
nissan,Navara,2024,26490000.0,32600.0,diesel,maule,https://www.yapo.cl/autos-usados/nissan-navara-2-3-dc-xe-at-4x4-diesel-2024/31292797,26497.0,326000.0,2024
nissan,Navara,2023,16790000.0,160000.0,diesel,curico,https://www.yapo.cl/autos-usados/nissan-navara-2023-4x4/32121841,16797.0,1600000.0,2023
nissan,Navara,2023,25900000.0,120000.0,diesel,puente alto,https://www.yapo.cl/autos-usados/nissan-navara-2023-le/32498770,2597.0,1200000.0,2023
nissan,Navara,2023,20900000.0,101158.0,diesel,antofagasta,https://www.yapo.cl/autos-usados/nissan-navara-2023/32321354,2097.0,1011580.0,2023
nissan,Navara,2021,15990000.0,73000.0,diesel,los angeles,https://www.yapo.cl/autos-usados/nissan-navara-4x2-se-full-equipo-recibo-vehiculo/32019466,15997.0,730000.0,2021
nissan,Navara D Cab Mt 4x4 2.3,2022,17990000.0,90000.0,diesel,puerto montt,https://www.yapo.cl/autos-usados/nissan-navara-4x4-diesel/32322962,17997.0,900000.0,2022
nissan,Navara,2023,19490000.0,120000.0,diesel,los angeles,https://www.yapo.cl/autos-usados/nissan-navara-4x4-xe-full-equipo-recibo-vehiculos/32423574,19497.0,1200000.0,2023
nissan,Navara D Cab Mt 4x4 2.3,2024,15990000.0,31200.0,diesel,villarrica,https://www.yapo.cl/autos-usados/nissan-navara-d-cab-mt-4x4-2-3-2024/32428809,15997.0,312000.0,2024
nissan,Navara,2021,30980000.0,38000.0,diesel,vitacura,https://www.yapo.cl/autos-usados/nissan-navara-dc-pro4x-2-3d-aut-4x4-2021-tope-de-linea/32490137,30987.0,380000.0,2021
nissan,Navara,2023,17990000.0,81000.0,diesel,concepción,https://www.yapo.cl/autos-usados/nissan-navara-se-2-3-diesel-pie-desde-5-600-000/32457190,17997.0,810000.0,2023
nissan,Navara D Cab Mt 4x4 2.3,2023,17990000.0,114000.0,diesel,villarrica,https://www.yapo.cl/autos-usados/nissan-navara-se-4x4-2023/32252201,17997.0,1140000.0,2023
nissan,X-trail,2023,20980000.0,46000.0,bencina,vitacura,https://www.yapo.cl/autos-usados/nissan-new-x-trail-sense-5a-2-5-cvt-ano-2023-unico-dueno/32417928,20987.0,460000.0,2023
nissan,Np300,2021,15990000.0,140000.0,diesel,los angeles,https://www.yapo.cl/autos-usados/nissan-np300-4x4-xe-full-equipo-recibo-vehiculo/32261658,15997.0,1400000.0,2021
nissan,Np300 4x4 2.3,2020,14490000.0,189000.0,diesel,puerto montt,https://www.yapo.cl/autos-usados/nissan-np300-xe-4x4/32324281,14497.0,1890000.0,2020
nissan,Pathfinder,2019,11490000.0,80000.0,bencina,las condes,https://www.yapo.cl/autos-usados/nissan-pathfinder-2019-3-5-v6-oportunidad/32234588,11497.0,800000.0,2019
